mag,len,wid,TMP,SPFH,PRES,UGRD,VGRD,DLWRF,CAPE,PEVAP,APCP,DSWRF,yr
0.0,0.9,100,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
1.0,1.0,100,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
1.0,5.12,50,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,0.01,50,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,0.01,10,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,4.05,200,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,0.1,20,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,2.54,50,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,0.05,10,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,1.54,200,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,0.49,20,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,0.1,5,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,3.45,25,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,0.01,50,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,0.01,50,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,1.29,150,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,0.01,50,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,1.84,150,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,2.59,200,297.71005,0.0059208,91998.66,7.04,-1.22,318.03,0.0,0.7169,0.0,594.665,2018
0.0,0.1,50,295.15,0.0065713,92022.36,6.5,-0.76,307.27,0.0,0.4924,0.0,493.234,2018
0.0,3.59,100,295.15,0.0065713,92022.36,6.5,-0.76,307.27,0.0,0.4924,0.0,493.234,2018
0.0,0.01,50,295.15,0.0065713,92022.36,6.5,-0.76,307.27,0.0,0.4924,0.0,493.234,2018
0.0,0.01,150,300.08,0.0045886,92184.13,-0.06,5.59,326.96,0.0,0.6733,0.0,720.337,2018
0.0,0.01,50,306.29,0.0087003,91722.98,1.38,3.57,360.25,47.958,0.64,0.0,37.553,2018
0.0,0.01,50,306.29,0.0087003,91722.98,1.38,3.57,360.25,47.958,0.64,0.0,37.553,2018
0.0,0.01,100,306.29,0.0087003,91722.98,1.38,3.57,360.25,47.958,0.64,0.0,37.553,2018
0.0,0.01,50,307.06,0.0093551,91773.13,1.8,3.76,400.86,314.101,0.64,0.0,449.534,2018
1.0,0.01,50,307.06,0.0093551,91773.13,1.8,3.76,400.86,314.101,0.64,0.0,449.534,2018
0.0,0.01,50,307.06,0.0093551,91773.13,1.8,3.76,400.86,314.101,0.64,0.0,449.534,2018
0.0,0.01,50,307.06,0.0093551,91773.13,1.8,3.76,400.86,314.101,0.64,0.0,449.534,2018
0.0,0.26,50,307.06,0.0093551,91773.13,1.8,3.76,400.86,314.101,0.64,0.0,449.534,2018
0.0,4.11,100,307.06,0.0093551,91773.13,1.8,3.76,400.86,314.101,0.64,0.0,449.534,2018
0.0,0.1,50,306.44,0.010606,91843.46,1.8,4.91,409.96,658.809,0.9125,0.0,711.561,2018
0.0,0.3,30,306.44,0.010606,91843.46,1.8,4.91,409.96,658.809,0.9125,0.0,711.561,2018
0.0,0.89,50,301.01,0.0100931,91707.41,-1.68,6.96,364.05,66.623,0.2699,0.0,0.0,2018
0.0,0.9,30,301.01,0.0100931,91707.41,-1.68,6.96,364.05,66.623,0.2699,0.0,0.0,2018
0.0,0.46,8,288.87003,0.002884,91844.75,2.45,1.91,256.38,0.0,0.0541,0.0,0.0,2018
0.0,0.1,30,291.03,0.0030994,91788.44,2.36,1.36,263.89,0.0,0.0529,0.0,0.0,2018
1.0,12.0,25,291.03,0.0030994,91788.44,2.36,1.36,263.89,0.0,0.0529,0.0,0.0,2018
0.0,0.42,50,293.07,0.0035747,91688.8,3.24,0.58,263.89,0.0,0.4523,0.0,0.0,2018
0.0,3.0,10,293.07,0.0035747,91688.8,3.24,0.58,263.89,0.0,0.4523,0.0,0.0,2018
1.0,2.21,150,293.07,0.0035747,91688.8,3.24,0.58,263.89,0.0,0.4523,0.0,0.0,2018
1.0,3.11,150,293.07,0.0035747,91688.8,3.24,0.58,263.89,0.0,0.4523,0.0,0.0,2018
0.0,1.12,50,293.07,0.0035747,91688.8,3.24,0.58,263.89,0.0,0.4523,0.0,0.0,2018
0.0,8.17,125,293.07,0.0035747,91688.8,3.24,0.58,263.89,0.0,0.4523,0.0,0.0,2018
0.0,0.01,25,295.52,0.0033716,91898.35,5.2,-0.89,290.42,0.0,0.4523,0.0,357.406,2018
1.0,8.9,225,295.52,0.0033716,91898.35,5.2,-0.89,290.42,0.0,0.4523,0.0,357.406,2018
0.0,0.01,20,295.52,0.0033716,91898.35,5.2,-0.89,290.42,0.0,0.4523,0.0,357.406,2018
0.0,1.7,30,295.52,0.0033716,91898.35,5.2,-0.89,290.42,0.0,0.4523,0.0,357.406,2018
0.0,1.98,75,290.65,0.0058999,92186.61,4.97,-2.04,280.23,0.0,0.1538,0.0,123.086,2018
1.0,1.6,50,290.24,0.0064601,92102.75,4.63,-1.86,280.23,0.0,0.1538,0.0,0.0,2018
1.0,5.5,150,290.24,0.0064601,92102.75,4.63,-1.86,280.23,0.0,0.1538,0.0,0.0,2018
2.0,4.1,600,296.80005,0.006746,92320.32,-1.29,-4.96,323.94,1.5,0.6978,0.0,548.24,2018
0.0,0.83,75,302.27,0.0129201,92087.39,-0.28,3.32,410.92,1286.276,0.5381,0.0,671.222,2018
0.0,0.01,25,310.4,0.0112099,91705.55,-2.53,4.92,446.41,858.879,0.8622,0.0,370.183,2018
1.0,0.4,25,308.52,0.0134618,92318.54,-0.54,3.84,456.02,1305.546,0.7787,0.0,832.28,2018
1.0,8.0,400,309.45004,0.0117139,92234.66,-2.02,4.34,436.85,459.078,1.0614,0.0,760.602,2018
1.0,4.7,40,309.45004,0.0117139,92234.66,-2.02,4.34,436.85,459.078,1.0614,0.0,760.602,2018
1.0,4.72,25,309.45004,0.0117139,92234.66,-2.02,4.34,436.85,459.078,1.0614,0.0,760.602,2018
1.0,0.75,50,305.48,0.0130159,92392.3,-1.42,4.59,425.39,556.582,0.7051,0.0,653.272,2018
0.0,0.01,10,305.48,0.0130159,92392.3,-1.42,4.59,425.39,556.582,0.7051,0.0,653.272,2018
0.0,1.61,25,305.48,0.0130159,92392.3,-1.42,4.59,425.39,556.582,0.7051,0.0,653.272,2018
0.0,1.29,25,302.09003,0.0136644,92499.34,-0.65,5.14,425.39,483.917,0.2219,0.0,373.583,2018
1.0,1.5,100,300.85,0.0090104,92196.32,1.51,-2.49,370.1,306.617,0.7483,0.0,653.59,2018
0.0,0.29,50,298.95,0.0097295,92378.2,0.73,-3.1,371.58,304.581,0.7483,0.0,793.513,2018
1.0,0.78,75,303.69,0.0125822,92447.79,-2.03,6.66,423.7,1087.577,0.8613,0.0,693.417,2018
1.0,9.5,550,307.27,0.0103682,92072.78,0.4,7.57,404.54,1411.973,1.0057,0.0,671.012,2018
0.0,0.01,10,300.21,0.0099615,92701.57,-3.5,-1.35,388.82,421.444,0.8326,0.0,828.05,2018
0.0,0.11,50,305.66,0.007453,91792.31,0.67,-1.24,379.55,3.899,0.9417,0.0,822.282,2018
0.0,0.1,10,305.66,0.007453,91792.31,0.67,-1.24,379.55,3.899,0.9417,0.0,822.282,2018
0.0,0.1,10,300.71,0.0140425,92677.16,-3.72,-3.43,433.61,1254.435,0.4619,0.0,587.367,2018
2.0,5.16,250,310.38,0.010641,92347.17,-2.45,-0.69,454.9,540.328,1.1612,0.0,884.051,2018
1.0,0.47,150,310.56,0.0101695,92291.59,-2.64,0.51,450.91,357.645,1.1612,0.0333,886.009,2018
0.0,0.39,50,305.39,0.0134013,92798.05,-3.72,0.97,424.51,1152.275,0.796,0.0,754.147,2018
1.0,3.43,200,312.77,0.0092764,91763.59,-1.97,6.9,436.28,406.15,1.042,0.0,677.045,2018
1.0,4.0,250,311.99,0.0081709,92213.39,-2.16,3.15,429.52,40.018,0.9984,0.0,483.627,2018
0.0,0.6,75,307.25,0.0073834,92241.09,0.07,1.5,406.4,0.0,1.069,0.0,869.838,2018
0.0,0.43,10,295.93,0.0068207,92093.85,0.7,-1.81,309.26,0.0,0.1696,0.0,264.907,2018
0.0,0.08,10,295.93,0.0068207,92093.85,0.7,-1.81,309.26,0.0,0.1696,0.0,264.907,2018
0.0,9.45,25,292.63,0.0063388,92185.12,0.17,-2.45,303.81,0.0,0.039,0.0,0.0,2018
0.0,0.2,20,306.18,0.0098492,92032.55,-2.85,-2.95,414.79,5.631,0.7863,0.0,404.87,2018
0.0,0.67,25,304.83,0.0131135,92653.51,-1.85,-1.96,444.61,620.177,0.8701,1.7201,729.451,2018
0.0,0.25,50,300.79,0.012664,92419.45,-2.44,1.96,391.5,430.22,0.1516,0.0,0.0,2018
0.0,0.09,50,305.96005,0.0110011,92008.21,-1.58,4.67,412.76,185.579,0.519,0.0,169.542,2018
0.0,0.01,50,307.52,0.011868101,91975.77,-4.67,0.34,460.67,693.764,0.7887,0.0014,514.986,2018
0.0,0.1,25,313.7,0.0080567,91960.62,-1.32,3.74,439.03,444.35,1.2497,0.0,816.178,2018
0.0,0.1,25,306.5,0.0122549,92357.11,-2.15,7.21,448.12,1255.177,0.8649,0.0,634.322,2018
0.0,0.26,35,301.28,0.0109319,92431.23,-0.45,3.55,360.49,65.722,0.2834,0.0,301.716,2018
0.0,0.01,50,309.32,0.0116922,92462.82,-1.81,4.07,433.48,961.643,1.0916,0.0,860.048,2018
0.0,0.01,50,310.89,0.0113336,92019.66,-2.11,4.55,458.14,1185.213,1.1206,0.0,870.868,2018
0.0,0.27,30,310.89,0.0113336,92019.66,-2.11,4.55,458.14,1185.213,1.1206,0.0,870.868,2018
0.0,5.1,80,309.08,0.0133496,92103.17,-1.63,5.63,458.15,1976.505,0.8351,0.0,842.341,2018
0.0,4.51,200,309.08,0.0133496,92103.17,-1.63,5.63,458.15,1976.505,0.8351,0.0,842.341,2018
0.0,1.3,150,309.08,0.0133496,92103.17,-1.63,5.63,458.15,1976.505,0.8351,0.0,842.341,2018
0.0,0.06,10,304.62,0.0101564,92400.69,-2.49,4.27,379.2,271.597,0.4685,0.0,0.0,2018
0.0,0.52,20,307.64,0.010524,92386.62,-3.39,2.78,413.75,701.039,0.4044,0.0,128.886,2018
0.0,0.01,50,307.64,0.010524,92386.62,-3.39,2.78,413.75,701.039,0.4044,0.0,128.886,2018
0.0,0.1,25,306.05005,0.0117635,92388.8,-3.13,4.92,431.17,779.38,0.8187,0.0,896.892,2018
0.0,0.66,35,307.40002,0.0116518,92033.65,-1.47,5.22,432.78,1298.665,0.8002,0.0,705.558,2018
0.0,0.2,25,303.99,0.01249,92390.02,-1.6,1.29,413.62,922.703,0.792,0.0,683.895,2018
0.0,0.68,35,306.55,0.0117865,92315.53,-1.72,-0.16,459.82,797.41,0.8828,0.0,743.24,2018
0.0,1.6,50,304.9,0.0121699,92393.19,-3.23,-3.14,458.87,441.892,0.711,0.0017,520.131,2018
0.0,0.71,100,307.65,0.0097798,91850.08,-4.92,2.34,403.4,1664.1,0.4125,0.0,117.101,2018
0.0,0.5,40,309.75003,0.0093532,91782.73,-4.1,2.57,429.99,1692.348,0.9293,0.0,450.045,2018
1.0,3.52,150,309.75003,0.0093532,91782.73,-4.1,2.57,429.99,1692.348,0.9293,0.0,450.045,2018
0.0,1.79,47,309.75003,0.0093532,91782.73,-4.1,2.57,429.99,1692.348,0.9293,0.0,450.045,2018
0.0,0.01,20,310.14,0.010089,91697.07,-3.07,2.91,429.99,1681.894,1.1876,0.0,795.221,2018
3.0,9.15,500,310.3,0.0068261,91538.54,-2.1,1.89,416.62,408.632,0.9715,0.0,475.236,2018
0.0,0.54,50,308.88004,0.0075963,91559.05,-3.41,1.15,397.8,1221.675,0.9316,0.0,262.549,2018
0.0,2.42,150,308.87003,0.0104679,91777.54,-2.93,2.12,439.95,1593.106,1.1732,0.0,901.268,2018
0.0,0.7,175,310.2,0.0081221,91693.55,-1.01,2.61,421.06,1031.361,1.2134,0.0,928.811,2018
0.0,0.5,30,311.64,0.0082343,91678.02,-0.62,6.28,422.55,1537.839,1.015,0.0,666.197,2018
1.0,2.45,75,310.27,0.0077509,91694.35,-1.54,4.48,413.64,603.905,0.9711,0.0,667.283,2018
0.0,1.4,50,310.27,0.0077509,91694.35,-1.54,4.48,413.64,603.905,0.9711,0.0,667.283,2018
0.0,10.0,50,310.27,0.0077509,91694.35,-1.54,4.48,413.64,603.905,0.9711,0.0,667.283,2018
0.0,4.0,50,307.96,0.0091273,91884.98,-1.32,4.02,378.9,1168.788,0.891,0.0,269.839,2018
2.0,7.05,300,307.96,0.0091273,91884.98,-1.32,4.02,378.9,1168.788,0.891,0.0,269.839,2018
1.0,11.65,200,307.93,0.0097812,91912.53,-0.66,3.77,418.93,1277.149,0.891,0.0,663.767,2018
1.0,7.07,200,307.93,0.0097812,91912.53,-0.66,3.77,418.93,1277.149,0.891,0.0,663.767,2018
0.0,0.45,50,307.93,0.0097812,91912.53,-0.66,3.77,418.93,1277.149,0.891,0.0,663.767,2018
0.0,0.17,40,306.92,0.0108023,92032.8,-0.62,4.44,423.94,1510.331,1.107,0.0,906.601,2018
0.0,1.03,25,306.92,0.0108023,92032.8,-0.62,4.44,423.94,1510.331,1.107,0.0,906.601,2018
3.0,3.76,200,306.92,0.0108023,92032.8,-0.62,4.44,423.94,1510.331,1.107,0.0,906.601,2018
1.0,0.47,25,306.92,0.0108023,92032.8,-0.62,4.44,423.94,1510.331,1.107,0.0,906.601,2018
1.0,4.62,50,306.92,0.0108023,92032.8,-0.62,4.44,423.94,1510.331,1.107,0.0,906.601,2018
0.0,0.3,50,306.92,0.0108023,92032.8,-0.62,4.44,423.94,1510.331,1.107,0.0,906.601,2018
2.0,3.49,200,304.92,0.0121908,92245.76,-1.18,6.03,423.94,1868.334,0.8357,0.0,887.667,2018
0.0,7.28,100,304.92,0.0121908,92245.76,-1.18,6.03,423.94,1868.334,0.8357,0.0,887.667,2018
0.0,0.29,50,304.12,0.0137197,91874.64,-1.53,5.66,421.84,1549.855,0.9458,0.0,651.891,2018
0.0,0.11,10,311.59,0.0075101,92095.77,-2.82,1.66,422.45,212.682,0.9934,0.0,686.017,2018
0.0,0.01,40,304.94,0.0086779,92114.98,-2.29,2.94,383.9,59.707,0.3033,0.0,0.0,2018
0.0,0.1,50,309.62003,0.0081332,92142.18,-2.36,3.8,418.85,55.87,0.985,0.0,490.696,2018
0.0,2.35,50,309.62003,0.0081332,92142.18,-2.36,3.8,418.85,55.87,0.985,0.0,490.696,2018
0.0,0.11,15,309.62003,0.0081332,92142.18,-2.36,3.8,418.85,55.87,0.985,0.0,490.696,2018
0.0,0.1,10,309.36,0.0089393,92305.89,-1.19,3.32,428.65,38.74,1.2441,0.0,917.265,2018
0.0,1.04,200,308.2,0.009353,92416.46,0.29,2.71,428.65,26.347,0.9727,0.0,890.157,2018
0.0,0.25,75,308.2,0.009353,92416.46,0.29,2.71,428.65,26.347,0.9727,0.0,890.157,2018
0.0,0.15,50,308.2,0.009353,92416.46,0.29,2.71,428.65,26.347,0.9727,0.0,890.157,2018
1.0,2.69,150,304.96005,0.0101375,92451.76,0.43,4.17,400.6,15.935,0.9727,0.0,666.366,2018
1.0,2.75,80,300.63,0.0104774,92418.29,0.02,4.35,354.97,7.153,0.3812,0.0,315.862,2018
0.0,0.49,150,300.63,0.0104774,92418.29,0.02,4.35,354.97,7.153,0.3812,0.0,315.862,2018
0.0,1.18,30,307.54004,0.0094393,92216.21,-1.59,2.61,426.11,1.587,1.2055,0.0,923.595,2018
1.0,0.1,20,309.14,0.0108256,91664.13,-3.79,8.89,427.37,897.044,1.0306,0.0,481.995,2018
0.0,1.75,250,311.98,0.0092514,91312.63,-3.85,8.35,400.17,765.395,1.0857,0.0,284.619,2018
1.0,2.0,400,309.02005,0.0091464,92011.01,-0.32,6.16,436.46,326.123,0.9802,0.0,456.33,2018
1.0,5.0,400,309.02005,0.0091464,92011.01,-0.32,6.16,436.46,326.123,0.9802,0.0,456.33,2018
0.0,2.9,50,309.02005,0.0091464,92011.01,-0.32,6.16,436.46,326.123,0.9802,0.0,456.33,2018
1.0,0.33,100,309.02005,0.0091464,92011.01,-0.32,6.16,436.46,326.123,0.9802,0.0,456.33,2018
0.0,1.01,300,304.86,0.01101,92075.15,-5.0,5.35,379.97,1179.869,0.4458,0.0,0.0,2018
0.0,0.15,10,307.7,0.009118,92072.31,0.91,3.19,393.14,584.458,0.9712,0.0,680.236,2018
0.0,0.21,10,304.55005,0.0124513,91688.91,3.0,4.17,382.47,1818.793,0.3293,0.0,499.866,2018
0.0,2.35,60,295.87,0.0076858,92299.9,-3.17,-1.84,374.94,0.0,0.5603,0.0,858.396,2018
0.0,2.79,60,292.1,0.0114551,92221.76,-5.57,-4.9,348.87,186.091,0.1231,1.678,0.0,2018
0.0,2.62,80,309.23,0.0020165,91697.71,5.47,-0.42,339.19,0.0,1.2953,0.0,822.963,2018
0.0,2.48,40,309.23,0.0020165,91697.71,5.47,-0.42,339.19,0.0,1.2953,0.0,822.963,2018
1.0,3.96,500,309.23,0.0020165,91697.71,5.47,-0.42,339.19,0.0,1.2953,0.0,822.963,2018
0.0,0.99,40,308.26004,0.0055743,92096.9,4.4,1.2,378.34,136.156,0.8603,0.0,964.037,2018
0.0,0.12,75,308.26004,0.0055743,92096.9,4.4,1.2,378.34,136.156,0.8603,0.0,964.037,2018
0.0,0.8,25,308.26004,0.0055743,92096.9,4.4,1.2,378.34,136.156,0.8603,0.0,964.037,2018
1.0,0.6,30,308.26004,0.0055743,92096.9,4.4,1.2,378.34,136.156,0.8603,0.0,964.037,2018
0.0,2.1,60,308.26004,0.0055743,92096.9,4.4,1.2,378.34,136.156,0.8603,0.0,964.037,2018
0.0,5.73,500,304.45,0.0064574,91543.62,0.27,4.82,355.37,183.827,0.2934,0.0,0.0,2018
0.0,0.81,20,306.54,0.0070585,91512.46,0.65,5.43,369.53,1377.466,0.3572,0.0,57.123,2018
1.0,2.12,100,309.35,0.0059505,91654.8,2.4,4.5,384.14,306.616,1.1436,0.0,793.988,2018
0.0,0.01,25,309.35,0.0059505,91654.8,2.4,4.5,384.14,306.616,1.1436,0.0,793.988,2018
1.0,4.4,200,309.35,0.0059505,91654.8,2.4,4.5,384.14,306.616,1.1436,0.0,793.988,2018
1.0,1.04,100,309.35,0.0059505,91654.8,2.4,4.5,384.14,306.616,1.1436,0.0,793.988,2018
1.0,2.35,100,309.35,0.0059505,91654.8,2.4,4.5,384.14,306.616,1.1436,0.0,793.988,2018
0.0,3.33,50,309.35,0.0059505,91654.8,2.4,4.5,384.14,306.616,1.1436,0.0,793.988,2018
0.0,4.51,50,307.19,0.0082691,91697.02,2.54,4.56,393.19,923.141,1.1436,0.0,975.046,2018
0.0,1.01,75,307.19,0.0082691,91697.02,2.54,4.56,393.19,923.141,1.1436,0.0,975.046,2018
0.0,0.04,10,300.46,0.0128862,91750.2,-2.22,8.78,394.97,2591.063,0.2821,0.0,0.0,2018
0.0,0.17,50,312.14,0.0034944,91406.48,5.69,1.22,381.05,4.652,1.055,0.0,460.097,2018
2.0,0.1,75,312.14,0.0034944,91406.48,5.69,1.22,381.05,4.652,1.055,0.0,460.097,2018
2.0,0.1,75,312.14,0.0034944,91406.48,5.69,1.22,381.05,4.652,1.055,0.0,460.097,2018
1.0,0.1,50,312.14,0.0034944,91406.48,5.69,1.22,381.05,4.652,1.055,0.0,460.097,2018
0.0,3.73,100,311.96,0.006209,91594.7,4.62,2.42,408.56,353.366,1.263,0.0,943.187,2018
0.0,1.04,20,308.64,0.0048098,91759.7,1.51,1.6,349.46,0.0,0.2612,0.0,105.354,2018
2.0,3.12,400,308.64,0.0048098,91759.7,1.51,1.6,349.46,0.0,0.2612,0.0,105.354,2018
1.0,0.7,200,308.72,0.0096221,92115.65,1.86,0.12,412.28,688.22,0.8074,0.0,967.027,2018
0.0,0.7,20,307.89,0.0119691,91608.17,0.75,5.95,443.01,1296.453,0.7892,0.0,452.059,2018
0.0,0.01,50,307.89,0.0119691,91608.17,0.75,5.95,443.01,1296.453,0.7892,0.0,452.059,2018
0.0,0.25,30,305.72,0.0070595,91921.79,0.14,5.28,417.18,320.259,0.4101,0.0,0.0,2018
2.0,0.53,400,305.72,0.0070595,91921.79,0.14,5.28,417.18,320.259,0.4101,0.0,0.0,2018
0.0,0.36,100,308.58,0.0061761,91692.04,0.13,7.59,417.18,729.807,0.7955,0.0,209.384,2018
0.0,0.26,22,308.58,0.0061761,91692.04,0.13,7.59,417.18,729.807,0.7955,0.0,209.384,2018
0.0,3.15,100,310.78,0.002724,91242.82,4.43,2.78,353.28,0.0,1.0001,0.0,459.95,2018
0.0,0.01,10,311.62003,0.0036875,91193.95,6.5,0.26,365.58,0.478,1.3331,0.0,1011.694,2018
1.0,1.7,250,307.13,0.0081545,91903.34,-1.5,4.82,397.54,831.315,1.1018,0.0,802.464,2018
0.0,0.29,25,308.39,0.006182,91650.95,-0.49,6.67,376.19,548.838,0.9619,0.0,634.576,2018
0.0,4.0,50,308.39,0.006182,91650.95,-0.49,6.67,376.19,548.838,0.9619,0.0,634.576,2018
1.0,8.4,350,308.39,0.006182,91650.95,-0.49,6.67,376.19,548.838,0.9619,0.0,634.576,2018
1.0,5.2,200,308.39,0.006182,91650.95,-0.49,6.67,376.19,548.838,0.9619,0.0,634.576,2018
0.0,0.01,50,306.65002,0.0070223,91690.32,0.67,6.77,372.54,191.857,1.1168,0.0,995.112,2018
0.0,1.1,40,298.65,0.0074219,92585.55,-3.05,-3.04,331.64,0.0,0.7123,0.0,225.93,2018
0.0,0.1,25,293.15,0.0091872,91545.87,-1.62,1.77,332.59,363.879,0.1827,16.9243,0.0,2018
1.0,1.01,100,293.15,0.0091872,91545.87,-1.62,1.77,332.59,363.879,0.1827,16.9243,0.0,2018
0.0,0.25,25,293.15,0.0091872,91545.87,-1.62,1.77,332.59,363.879,0.1827,16.9243,0.0,2018
1.0,9.44,100,295.08005,0.0093593,91593.72,-1.75,2.23,348.77,343.926,0.5417,0.0,410.028,2018
1.0,2.4,120,293.2,0.0097379,91695.47,-2.94,-0.37,363.21,355.245,0.5308,0.0,594.674,2018
0.0,0.7,50,293.2,0.0097379,91695.47,-2.94,-0.37,363.21,355.245,0.5308,0.0,594.674,2018
0.0,0.7,150,290.77,0.0103514,91821.56,-1.03,-2.42,367.67,102.597,0.3227,4.2135,519.325,2018
0.0,1.8,50,290.77,0.0103514,91821.56,-1.03,-2.42,367.67,102.597,0.3227,4.2135,519.325,2018
0.0,0.64,70,287.94,0.0100359,92015.26,-0.17,-4.11,370.52,351.92,0.108,1.1284,89.562,2018
1.0,1.0,150,303.48004,0.0080533,92439.83,-1.73,5.68,378.0,535.425,0.925,0.0,683.377,2018
0.0,2.28,100,303.48004,0.0080533,92439.83,-1.73,5.68,378.0,535.425,0.925,0.0,683.377,2018
0.0,2.19,150,303.48004,0.0080533,92439.83,-1.73,5.68,378.0,535.425,0.925,0.0,683.377,2018
1.0,0.65,50,303.48004,0.0080533,92439.83,-1.73,5.68,378.0,535.425,0.925,0.0,683.377,2018
1.0,1.78,75,304.02,0.0095805,92243.23,-0.44,5.29,405.69,1761.847,0.92,0.0,723.464,2018
1.0,3.12,90,304.02,0.0095805,92243.23,-0.44,5.29,405.69,1761.847,0.92,0.0,723.464,2018
0.0,2.09,50,299.15,0.0028391,91974.51,1.24,0.37,308.64,0.0,0.6743,0.0,788.424,2018
1.0,4.57,175,293.26,0.002834,92059.38,-0.07,0.41,308.64,0.0,0.1239,0.0,429.533,2018
0.0,4.08,25,293.26,0.002834,92059.38,-0.07,0.41,308.64,0.0,0.1239,0.0,429.533,2018
1.0,0.16,40,297.08,0.0017163,91707.95,6.61,-0.08,278.55,0.0,1.0463,0.0,747.668,2018
0.0,0.41,40,296.49,0.0017289,91777.44,6.24,-0.04,278.02,0.0,1.0463,0.0,857.47,2018
1.0,0.28,100,296.49,0.0017289,91777.44,6.24,-0.04,278.02,0.0,1.0463,0.0,857.47,2018
0.0,2.0,75,296.49,0.0017289,91777.44,6.24,-0.04,278.02,0.0,1.0463,0.0,857.47,2018
0.0,0.75,100,296.49,0.0017289,91777.44,6.24,-0.04,278.02,0.0,1.0463,0.0,857.47,2018
0.0,11.09,300,295.31,0.0017539,91916.42,5.49,0.04,278.02,0.0,0.7736,0.0,877.278,2018
0.0,0.27,25,295.31,0.0017539,91916.42,5.49,0.04,278.02,0.0,0.7736,0.0,877.278,2018
1.0,4.04,50,295.31,0.0017539,91916.42,5.49,0.04,278.02,0.0,0.7736,0.0,877.278,2018
1.0,1.62,125,291.37,0.0015346,91950.59,3.5,-1.58,267.0,0.0,0.7736,0.0,632.506,2018
0.0,0.01,1,304.53,0.0108515,91650.2,-1.02,7.79,410.18,2907.521,0.4341,0.0,0.0,2018
0.0,0.01,50,304.53,0.0108515,91650.2,-1.02,7.79,410.18,2907.521,0.4341,0.0,0.0,2018
0.0,0.57,50,304.53,0.0108515,91650.2,-1.02,7.79,410.18,2907.521,0.4341,0.0,0.0,2018
1.0,2.74,150,306.54004,0.0085434,91635.05,-0.11,6.55,410.18,2762.679,0.4341,0.2199,53.399,2018
0.0,8.97,150,306.54004,0.0085434,91635.05,-0.11,6.55,410.18,2762.679,0.4341,0.2199,53.399,2018
0.0,8.0,125,306.54004,0.0085434,91635.05,-0.11,6.55,410.18,2762.679,0.4341,0.2199,53.399,2018
1.0,2.5,275,308.75,0.0065474,91686.59,0.89,5.03,407.5,2062.431,0.8893,0.0,386.652,2018
1.0,0.6,50,308.75,0.0065474,91686.59,0.89,5.03,407.5,2062.431,0.8893,0.0,386.652,2018
1.0,0.39,50,308.75,0.0065474,91686.59,0.89,5.03,407.5,2062.431,0.8893,0.0,386.652,2018
0.0,0.09,40,308.75,0.0065474,91686.59,0.89,5.03,407.5,2062.431,0.8893,0.0,386.652,2018
0.0,0.14,30,309.12,0.0071711,91819.91,1.06,4.46,407.5,951.618,1.1329,0.0,701.968,2018
0.0,2.78,30,309.12,0.0071711,91819.91,1.06,4.46,407.5,951.618,1.1329,0.0,701.968,2018
1.0,0.27,100,309.12,0.0071711,91819.91,1.06,4.46,407.5,951.618,1.1329,0.0,701.968,2018
0.0,9.15,100,298.83,0.0055427,91544.55,-0.4,6.8,314.68,0.0,0.1974,0.0,0.0,2018
1.0,8.79,150,298.83,0.0055427,91544.55,-0.4,6.8,314.68,0.0,0.1974,0.0,0.0,2018
0.0,0.25,75,311.56,0.0031949,91407.09,0.05,6.29,347.08,0.0,0.9471,0.0,195.677,2018
0.0,1.3,75,312.47003,0.0031198,91420.84,0.63,4.44,399.49,0.0,0.9471,0.0,528.812,2018
0.0,1.38,75,301.34,0.0051886,92361.45,-1.21,2.46,355.1,0.0,0.9971,0.0,856.531,2018
